epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.5292396702448527,1.0162235840638478,0.990263319269816,0.029922967967639366,0.06858447265625,0.7044506804784139,0.7161792256037394,0.0,5.729433804829915,67.36500000635783,67.46000000635783,88.45,88.16,88.45,0.136202916765213,0.09798680037260056,0.14774183197021484,5.59871768951416,6.0,5.244054794311523,5.953380584716797,6.0,6.0,0.5486004325849715,0.8864509918212891,6.0,0.8864509918212891
2,0.5195092875639598,0.3285255976835887,0.31585680734316507,0.03428919586539268,0.09697708333333334,0.6879810611724854,0.6963606778144836,0.0,5.570885422515869,90.72833333333334,90.79666666666667,92.69,92.87,92.69,0.135182062625885,0.09543429783582687,0.15508795340061188,5.396406650543213,5.0,4.805135726928711,5.987677574157715,5.0,5.0,0.5150022795311779,0.7754397670030594,5.0,0.7754397670030594
3,0.39100059485435484,0.2320654825528463,0.22469114933013917,0.04286445118188858,0.09070266927083333,0.6577859097798665,0.6616153562227884,0.0,5.2929228497823075,93.3616666730245,93.44,94.58,94.69,94.58,0.12503027329444885,0.08522249701023102,0.14639040915966034,5.108911514282227,4.0,4.3186726570129395,5.899150848388672,4.0,4.0,0.4353941962514518,0.5855616366386414,4.0,0.5855616366386414
4,0.3288744139194488,0.18192218940258026,0.17994363221327464,0.0439258935769399,0.08082955729166667,0.6172521546681722,0.6166140349706014,0.0,4.932912279764811,94.75333333651224,94.69500000317892,95.32,95.54,95.32,0.11935270630121231,0.07725706942081452,0.1386464009284973,4.760947227478027,3.0,3.7927403450012207,5.729154586791992,3.0,3.0,0.3678168304621044,0.41593920278549196,3.0,0.41593920278549196
5,0.28985095602671307,0.15026491972208023,0.15035268309315045,0.038242506275574364,0.07386666666666666,0.5708058391253154,0.5670367333094279,0.0,4.5362938664754235,95.67166667302449,95.57500000317891,95.96,96.1,95.96,0.1167165731549263,0.0709590912103653,0.1438780502319336,4.371126174926758,3.0,3.2709178924560547,5.471333980560303,3.0,3.0,0.31017114093864295,0.4316341506958008,3.0,0.4316341506958008
6,0.2612827079296112,0.13315932614803314,0.1366647125482559,0.04475776828527451,0.06631796875,0.5226075328350067,0.5173794864018758,0.0,4.1390358912150065,96.14833333333333,95.89166666984558,96.15,96.53,96.15,0.11129647972583771,0.06310404608249665,0.14957586240768433,3.9896507263183594,2.0,2.818114757537842,5.161186695098877,2.0,2.0,0.25176310328665996,0.29915172481536867,2.0,0.29915172481536867
7,0.23264170749187468,0.1197579159617424,0.11864295075337092,0.033737578095992406,0.059045377604166664,0.4748845701535543,0.46984158380826313,0.0,3.758732670466105,96.50833333651225,96.3816666730245,96.62,96.79,96.62,0.10665990651845932,0.05574498266577721,0.15139923396110536,3.6089212894439697,2.0,2.4140076637268066,4.803834915161133,2.0,2.0,0.2011792547222084,0.3027984679222107,2.0,0.3027984679222107
8,0.25303500401178997,0.11632463207642238,0.1625455633163452,0.10357423691749573,0.05111305338541667,0.42681998651822406,0.4236704947153727,0.0,3.3893639577229817,96.52500000635783,95.08,95.73,96.8,95.73,0.10127757126092911,0.04813064433336258,0.12388387796878815,3.223175525665283,1.0,2.0380749702453613,4.408276081085205,1.0,1.0,0.1551335148497947,0.12388387796878815,1.0,0.12388387796878815
9,0.22098483426570892,0.10797604013681411,0.13086061909596125,0.07300074288050333,0.04489283854166667,0.3802031383196513,0.3804716856956482,0.0,3.0437734855651857,96.80666666984558,95.97000000317891,96.36,97.15,96.36,0.09684547423124314,0.042015757024288176,0.1267890032529831,2.8610994815826416,1.0,1.7318652868270874,3.9903335571289062,1.0,1.0,0.12021126064049313,0.1267890032529831,1.0,0.1267890032529831
10,0.19894123458067575,0.10027060254216194,0.11425904692411423,0.05721726204355558,0.039041015625,0.33633311516443887,0.3410133014996847,0.0,2.7281064119974774,97.04333333333334,96.48,96.71,97.32,96.71,0.09281714673042298,0.036656167578697205,0.12968419320583344,2.5257370471954346,1.0,1.4764918088912964,3.574982166290283,1.0,1.0,0.0925838404617197,0.12968419320583344,1.0,0.12968419320583344
