epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,1.5441181401570638,1.5388847311973572,0.12334561093648275,0.12334561093648275,0.12334561093648275,1.0,57.34333331743876,50.49999952316284,0.4435034605026245,0.4435034605026245,0.4435034605026245,0.4435034605026245,8.0,8.0,3.548027684020996,3.548027684020996
2,0.8019390498797099,0.789264385732015,0.23373211984634398,0.23373211984634398,0.23373211984634398,1.0,72.70333331108094,74.09999985694886,0.3467867743492126,0.3467867743492126,0.3467867743492126,0.3467867743492126,8.0,8.0,2.774294194793701,2.774294194793701
3,0.6462605167388916,0.6256371437072754,0.2874449526786804,0.2874449526786804,0.2874449526786804,1.0,77.48166667302449,78.8799995803833,0.35339586210250856,0.35339586210250856,0.35339586210250856,0.35339586210250856,8.0,8.0,2.8271668968200685,2.8271668968200685
4,0.5772450198809306,0.5492217094103495,0.30058351635932923,0.30058351635932923,0.30058351635932923,1.0,80.21000001271565,79.55999968528748,0.3652563306808472,0.3652563306808472,0.3652563306808472,0.3652563306808472,8.0,8.0,2.9220506454467774,2.9220506454467774
5,0.5653552781740825,0.530996854877472,0.2871688164393107,0.2871688164393107,0.2871688164393107,1.0,80.63333336194356,79.56999954223633,0.36581826400756834,0.36581826400756834,0.36581826400756834,0.36581826400756834,8.0,8.0,2.9265461120605467,2.9265461120605467
6,0.5389322494506836,0.5041954158782959,0.29473694737752276,0.29473694737752276,0.29473694737752276,1.0,81.88666670163472,81.98999959945678,0.33038044443130493,0.33038044443130493,0.33038044443130493,0.33038044443130493,8.0,8.0,2.6430435554504395,2.6430435554504395
7,0.5065217753410339,0.47155300294558206,0.2993756069024404,0.2993756069024404,0.2993756069024404,1.0,83.3216666952769,82.22999956130981,0.42529824705123903,0.42529824705123903,0.42529824705123903,0.42529824705123903,8.0,8.0,3.4023859764099122,3.4023859764099122
8,0.480677782646815,0.44451669878959654,0.32322153792381286,0.32322153792381286,0.32322153792381286,1.0,83.95499999682109,83.67000023841858,0.3456778000831604,0.3456778000831604,0.3456778000831604,0.3456778000831604,8.0,8.0,2.765422400665283,2.765422400665283
9,0.4798213317712148,0.44422614339192706,0.3119036144574483,0.3119036144574483,0.3119036144574483,1.0,84.2349999777476,83.38000009536744,0.33950285658836366,0.33950285658836366,0.33950285658836366,0.33950285658836366,8.0,8.0,2.7160228527069092,2.7160228527069092
10,0.4644691175142924,0.42851081500053406,0.31916588265101115,0.31916588265101115,0.31916588265101115,1.0,84.64500001271566,84.58999955177308,0.3366394502162933,0.3366394502162933,0.3366394502162933,0.3366394502162933,8.0,8.0,2.6931156017303466,2.6931156017303466
11,0.45397250067392986,0.4172450616359711,0.3345485048453013,0.3345485048453013,0.3345485048453013,1.0,84.98000000635783,84.56999965667724,0.3354030590057373,0.3354030590057373,0.3354030590057373,0.3354030590057373,8.0,8.0,2.6832244720458984,2.6832244720458984
12,0.4325284017562866,0.39677844959894815,0.314998863474528,0.314998863474528,0.314998863474528,1.0,85.74833331743876,85.76000004768372,0.3346458384990692,0.3346458384990692,0.3346458384990692,0.3346458384990692,8.0,8.0,2.6771667079925536,2.6771667079925536
13,0.4189537965933482,0.38264976042111715,0.32608054835001626,0.32608054835001626,0.32608054835001626,1.0,86.54499998410543,85.51000004768372,0.3416637162685394,0.3416637162685394,0.3416637162685394,0.3416637162685394,8.0,8.0,2.7333097301483154,2.7333097301483154
14,0.42041673175493877,0.38494464019139607,0.3094415473461151,0.3094415473461151,0.3094415473461151,1.0,86.47166670163473,86.16999972343444,0.341602719783783,0.341602719783783,0.341602719783783,0.341602719783783,8.0,8.0,2.732821758270264,2.732821758270264
15,0.42395359865824384,0.38752638384501137,0.3285440392971039,0.3285440392971039,0.3285440392971039,1.0,86.10333336830139,86.42000047683716,0.3355051142692566,0.3355051142692566,0.3355051142692566,0.3355051142692566,8.0,8.0,2.684040914154053,2.684040914154053
16,0.40465788981119793,0.3693496504306793,0.30616459693908693,0.30616459693908693,0.30616459693908693,1.0,87.0649999777476,86.68000040054321,0.3424815821170807,0.3424815821170807,0.3424815821170807,0.3424815821170807,8.0,8.0,2.7398526569366455,2.7398526569366455
17,0.40805640179316205,0.3710783006191254,0.33956175832748414,0.33956175832748414,0.33956175832748414,1.0,86.77666669209798,83.92999991416931,0.32981345758438113,0.32981345758438113,0.32981345758438113,0.32981345758438113,8.0,8.0,2.638507660675049,2.638507660675049
18,0.4096518711566925,0.3750304299513499,0.29242863912582395,0.29242863912582395,0.29242863912582395,1.0,86.54333331108093,86.48999950408935,0.3361796238899231,0.3361796238899231,0.3361796238899231,0.3361796238899231,8.0,8.0,2.689436991119385,2.689436991119385
19,0.3890640259742737,0.3524261561393738,0.3327571887334188,0.3327571887334188,0.3327571887334188,1.0,87.45666668574016,87.2500002193451,0.32671009788513183,0.32671009788513183,0.32671009788513183,0.32671009788513183,8.0,8.0,2.6136807830810547,2.6136807830810547
20,0.3844839028040568,0.348857142162323,0.3125349462827047,0.3125349462827047,0.3125349462827047,1.0,87.77999999682109,87.97000032424927,0.33033194575309754,0.33033194575309754,0.33033194575309754,0.33033194575309754,8.0,8.0,2.6426555660247804,2.6426555660247804
